category,macro_state_1,macro_state_2,innovation_success,year,outcome,Feature1,Feature2,predicted_outcome
3,3.997517618593011,7.153380317744804,10,1,-19.159050955206606,-258.7447474498786,-217.81063197628055,-0.5463794261591346
2,4.598141553325187,6.503007884363577,8,1,82.76210172843085,-226.02247677695652,-91.67189411814502,116.74562910489848
3,5.5065632050694,3.062257034545801,6,1,556.9980385921441,-140.99196558972233,221.74157063968462,556.7586050499623
3,5.094316521278431,2.0807670305857116,7,1,507.7106630537253,-184.88214142367212,202.01742754515146,493.14428612147935
3,3.526973261421551,1.2578551017804795,7,1,413.9488615811648,-271.3131877121169,148.14736391953562,352.8431762074187
3,3.3482489723294826,0.2388561842925041,8,1,404.45499594431567,-273.0786506195479,34.251410068679206,237.18175944913133
1,5.25900805358374,0.8125641697869179,7,1,379.602466353756,-168.4050929464155,104.79912620082224,329.2650332544068
1,5.120040550349421,2.5624667445995666,9,1,475.7022270521949,-182.4011821129385,217.75067618025105,428.2204940673126
3,4.79012313238849,7.135996058306419,8,1,-1.596699069898186,-211.61833657742284,-214.16231607635677,50.22834734622042
2,5.482926054040092,1.5491893619103725,7,1,488.2307837674783,-143.74665120299017,171.1125903978281,461.80593919483795
1,6.246812460894594,5.2339537582991325,10,1,521.1985810116385,-40.0632255239675,93.21645948105333,446.02423395708587
3,5.310068936665823,2.4513206837455304,7,1,553.5119581076281,-163.01095380761603,215.15592538614163,528.1539715785257
1,4.058349645202403,5.118097817841855,7,1,188.45706311163673,-256.2818801931943,106.06143314469409,242.65055295149983
1,6.915219635669948,7.500111754664909,8,1,180.91870033725218,75.48009985205522,-293.75100268238634,174.6000971696689
2,4.823691517376661,2.6598112945668753,10,1,511.04895316804567,-208.9034550125798,219.5129536316893,445.0494986191095
3,5.049997632927527,3.4789881173369452,7,1,473.16061045370674,-189.07600877497293,215.4663450174159,502.399336242443
3,4.346341961673703,7.230005679583252,8,1,-61.90215389845333,-242.01772734194753,-234.07258605847733,-0.0813134004248326
2,3.9255864513367174,5.4633809596599505,7,1,154.0160964683261,-261.4093996340929,65.78811779625846,238.8187181621656
2,4.00700564642827,0.9456662645297331,10,1,409.3129727171357,-258.3732411995354,118.80109867130922,294.86785747177385
3,3.787205752931442,7.581542692468478,8,1,-129.69439140818494,-265.7811417402089,-312.4624298970159,-102.23457163722479
3,1.9900589197760845,2.7743899256812767,8,1,339.56754617020357,-232.3786278304654,220.97672907956468,464.6071012490993
2,4.843740274476565,3.8505773454187118,8,1,426.8691367705238,-207.25412056867322,202.50594071752624,429.691820148853
1,6.102348855495763,2.4517692429004567,8,1,579.3606265326131,-61.99135721710866,215.16764560491492,546.0472883878062
1,4.015687566573302,5.433570204718058,9,1,191.54465808025978,-258.0292086402225,69.50164913560195,204.34344049537947
2,7.559487889452725,7.077683026246229,6,1,448.03665343281705,208.77584658999444,-202.03553905694753,441.18030753304697
1,6.386377807280607,8.032163614105336,7,1,-89.18662513117378,-17.850918071194428,-422.0352900025721,-47.01520807376649
2,4.981776165529278,9.221222768267122,10,1,-567.7195290256257,-195.33271796377244,-760.1857222180251,-521.0784401817975
1,3.8889181782887166,3.592166516539658,10,1,354.88212704667654,-262.66451914481655,212.25419528999623,342.4606761451797
1,3.4029021187203763,9.326142306665984,9,1,-593.5412707255136,-272.7145736548371,-793.4366464152827,-673.2802200701199
3,4.886316324810896,6.169547442848055,9,1,228.71321862364186,-203.68242774082057,-35.24613270188081,237.08043955729863
3,5.068120646848799,3.895945439924872,8,1,499.46666228676173,-187.37334769519123,200.4479745865595,489.0836268913683
1,4.795612885873558,8.87294048697819,8,1,-534.2264524724734,-211.17834268271122,-653.7771827386089,-472.08452542132005
1,6.069323120292642,5.796295053008922,9,1,389.35152562894234,-66.85236881260948,21.280871401642344,347.2995025890329
3,6.49708209624022,4.542835286797702,5,1,629.0500184828726,0.4863283278232302,159.84502291772765,636.3403512455509
3,5.472673891553523,0.11501550327135845,7,1,374.1124343015753,-144.93243608839987,16.851065467871553,347.92762937947174
3,5.526465973254552,7.1750789009158655,8,1,98.65216171589017,-138.6500211585485,-222.38568719567274,114.97329164577879
2,4.684444737807704,0.7734799469884179,9,1,402.0986333472113,-219.78370159346719,100.51837289770349,315.1746713042363
1,4.995081924933375,2.8939282802193436,6,1,437.65091748921367,-194.13136694669367,221.8002382266367,420.53987127994304
3,5.41163345340735,9.616943425160352,9,1,-671.770077374107,-151.87967224514443,-888.4901118507073,-564.3607840958517
1,4.683261837233869,1.5521310512305142,9,1,429.5526990460639,-219.8718227097055,171.32271237383267,344.32188966412724
2,5.66084717079945,3.1178435587324604,9,1,587.9482470332176,-122.2999827021215,221.4092605259798,533.5492778238583
2,3.943824284762212,9.323393598051531,10,1,-589.4493956347553,-260.75917576423194,-792.5584694123474,-618.8776451765793
3,4.2677977147001736,3.3768381810687362,10,1,482.38570655779097,-246.33448546877003,217.81247076358983,447.4869852948198
2,3.9530869036562146,3.2867497555366096,8,1,374.19953610288417,-260.42233671414175,219.44615036741976,393.46381365327807
1,4.3313778860245336,6.479545868981706,6,1,-28.310204703749697,-242.86481204612687,-87.51895790997844,62.48723004389471
3,4.712715774709997,1.3135723986484127,6,1,435.5087183645378,-217.65604070650295,152.8694986259061,411.22245791940315
1,6.029091136687324,9.727517097271434,7,1,-747.3839315057149,-72.69764915351448,-925.7489109179969,-605.5755600715114
1,5.041432181956992,2.7502264505440044,8,1,466.2739903592165,-189.8748083249758,220.7229628846489,423.71915455967314
2,3.715692268214915,7.856888320077897,9,1,-242.22113223039185,-267.65126450473036,-378.2020031633301,-211.41326766806046
2,3.598039532759774,2.876143500217628,9,1,396.69710288182574,-270.15097298859223,221.72321640921686,386.0122434206247
2,4.584002471082407,2.7537240942849364,8,1,451.21480730572426,-227.00775990836303,220.76151265923056,428.1937527508676
2,5.834401029977899,0.5751270806041497,8,1,419.7221912524774,-99.79832401874808,77.60939750902465,412.25107349027655
2,6.40297694479464,1.1932065971931705,8,1,532.9515262983975,-15.141905266318872,142.47265117490738,561.7707459085885
3,3.4092350030638072,5.219673094475673,9,1,238.4205781486019,-272.66237387478486,94.83623013819431,298.18285626340946
1,5.372352464470059,5.7684318210904255,8,1,254.01564533833843,-156.24822238335992,25.219604752078112,261.84238236871823
1,4.598127538524075,8.158435210640068,8,1,-332.8120035813701,-226.02345853166003,-454.5709429930448,-287.7234015247048
1,4.675779215076484,0.6021518964591843,7,1,336.26631778402844,-220.42756558214478,80.84706844160108,253.29050285945635
1,3.935758121090473,3.5615018567476486,7,1,310.03833690236195,-261.0488815011441,213.1881142603017,345.01023275915765
2,4.77993675254709,2.00158850653822,9,1,483.64950867006814,-212.43061686709848,198.3147508777178,420.32413401061933
1,3.8908205401130385,3.5787751072181972,8,1,338.4262036212202,-262.60111775066036,212.66785806437093,342.9377403137106
3,4.734149076515647,3.543066662505161,9,1,500.7502350485864,-216.01536493570507,213.72681635029562,473.72045141459057
3,6.148257842584541,3.5427977075372494,9,1,701.0141111029822,-55.14013050917583,213.73454910998083,634.6034186008051
1,5.631237519989368,3.0963343380838673,9,1,546.4095870847206,-125.98298787100407,221.55627664040543,488.4442887694014
1,6.913751610688979,7.639780976739593,10,1,188.90002113269023,75.20094891302506,-326.0490936796973,142.0228552333278
3,5.526357229701998,6.897062869558097,8,1,157.87683444063765,-138.66287273709054,-165.55881475005458,171.7873125128549
3,5.174518069496808,3.4146922861510243,6,1,511.39876395981616,-177.03381547021434,217.00425027704011,515.9794348068258
2,5.552895607512385,1.4648810241985877,8,1,502.5357548064679,-135.5083186679061,164.90558519197543,463.8372665240694
3,4.224201830584693,5.182803673409923,7,1,280.0136454999481,-248.59245094042177,98.97069401803435,326.3872430776126
2,2.9139716512392555,9.188476203048516,8,1,-493.0130184615341,-270.4669370648836,-749.9210789652816,-585.9480160301651
2,5.796171151464072,1.2355934085990217,8,1,497.28893655241995,-104.88903696040097,146.21700250899832,475.76796554859743
2,3.2046709152629327,7.530298479498977,9,1,-160.90354060522287,-273.2972407576965,-300.64849989267077,-139.50574065036724
2,6.121601055297582,5.993790621341187,9,1,403.3811019106519,-59.13156034729593,-7.756021656476719,367.5524179962274
2,5.750813743341816,5.88590125044273,6,1,289.68459402472456,-110.83056638397363,8.349535126047044,331.95896874207347
1,4.15047885428956,9.34657173045477,8,1,-678.0909081758662,-252.18656375236753,-799.9754894393845,-659.2910531917521
3,4.563910336877738,9.559405872977413,9,1,-650.144330554795,-228.39005131509305,-869.3455061979123,-621.7265575130053
2,4.994214932023571,2.438397388558007,8,1,479.0746404150425,-194.20992562596882,214.8139131080573,455.0439874820885
3,4.077828682579662,8.08477032722368,8,1,-236.61825696394786,-255.45268828760828,-435.4927169098771,-214.93640519748539
3,5.540520189348971,6.207992281535079,7,1,259.5451290918791,-136.98389923364255,-41.466331596158966,297.5587691701985
2,5.628669781582193,4.088455900751581,10,1,548.092066790568,-126.30023476748852,190.5640416747484,498.70380690725995
1,3.557038559853263,6.656213098273859,8,1,-41.629067915673595,-270.8534590393789,-119.47076540193018,2.5467755586909533
2,4.176890992884486,9.5596677627793,7,1,-726.8167263572984,-250.93132519407249,-869.4322682797431,-685.9235934738155
1,4.963193154026972,5.168753368273999,7,1,275.52800279653104,-196.99517888091736,100.52827974944842,296.4041008685311
3,6.140580330970391,9.400798365988479,8,1,-506.9927471310047,-56.29349336430812,-817.4335859405096,-397.7180793048177
1,5.652284995648029,6.428872356802387,7,1,165.11789712314177,-123.36966338997172,-78.64385363878102,190.8574829712473
1,2.6690816984740127,4.829092408044822,6,1,114.71219286167147,-264.68230776061444,135.16171177279568,263.3504040121813
1,4.708005822284173,6.441704402114242,8,1,58.191199665676486,-218.01338577390402,-80.87908623218834,93.97852799390766
3,5.472673617003443,6.025410450606086,7,1,285.0707126023435,-144.9324677704177,-12.587089034023393,318.4894431955589
3,4.2000401825470455,4.216973409360617,8,1,395.9630944442979,-249.80141461885609,182.92834596396256,409.1359313451065
1,4.122587644601507,5.624603434579855,7,1,117.57423223122002,-253.4728296140094,44.9302533872559,184.32842377324653
1,4.253045317011697,7.032486729610783,6,1,-144.00378996607546,-247.10958906543163,-192.7541392246219,-46.992728290053506
2,4.692022874908883,8.388662924098707,7,1,-391.34909425609305,-219.2174410394357,-515.9559224129982,-300.7333634524339
1,4.020906579323579,3.043307358227186,9,1,386.1798666507875,-257.8205175262112,221.81934478206034,356.8698272558492
2,5.659930369727387,0.1464792700429529,10,1,378.0467938495103,-122.41470124808211,21.344986304459557,333.3702850563775
1,4.13929853088801,5.512179018964733,7,1,127.97233806429547,-252.70701315885032,59.612890026012565,199.7768768671623
2,3.9638412580180833,4.892841692197268,9,1,271.74406789547265,-260.0256692084221,129.10376461127908,303.51809540285706
3,4.601308099971073,0.5419880320276782,7,1,405.56027599049736,-225.80039504229967,73.58909150706602,323.7976964647664
1,6.478916554047583,6.325064100173552,9,1,377.43416199995863,-2.5662232790255075,-60.865770070708095,329.43900665026644
1,5.525279868490783,9.414003573430863,6,1,-714.0552822532103,-138.79016478684377,-821.7073492657382,-567.626514052582
1,5.588863834450737,4.022317860011018,7,1,470.88191701777737,-131.17457485698105,194.16986086906718,455.86628601208616
1,5.286251271300776,8.943601892269523,6,1,-581.7661499283096,-165.54390538993516,-674.8727101998604,-447.54561558979555
2,4.053019055467021,8.131013581918458,9,1,-313.0741522686038,-256.50536641288863,-447.4372235454589,-269.50258995834747
1,4.359934216399477,1.6171628787423042,7,1,366.5588968661647,-241.23823586469462,175.8567322976535,327.4894964329589
3,4.190004068946615,7.872798347701409,8,1,-206.57014041051144,-250.29468857080525,-382.1170747695287,-156.40276334033393
3,6.091560001885295,5.167060815393847,10,1,590.0797270465067,-63.58557311086645,100.71524248665855,513.1386693757921
1,5.295336731282777,9.186285204313196,6,1,-632.9676631421163,-164.58115854506957,-749.2362194514405,-520.9463779965101
3,3.332694297304629,1.8942623545941484,9,1,450.29367876786773,-273.1539578672917,192.7925215744413,395.64756370714963
1,6.452653078384693,1.250464464147607,9,1,526.3468733973028,-6.949306964578909,147.50926842450843,533.4309614599296
1,4.66804856888874,2.412803995520102,7,1,408.0779947507773,-220.99868048424935,214.11180488356936,385.98412439932
3,5.6533780145202215,0.5962671044730117,8,1,448.5812956710733,-123.23332315220728,80.14517682792342,432.92085367571616
1,6.052337940046418,3.2008009883184063,6,1,545.3917615318339,-69.3303717989761,220.62435486342093,544.1649830644449
3,2.4379313165431964,2.830088980128255,9,1,380.48439451083306,-256.36951878992613,221.4498445586511,441.08932576872496
2,5.454597707279945,4.162150993377878,10,1,532.6412241407407,-147.00988704933127,186.28712444223305,473.7172373929018
1,4.7474239349573,4.629772029160518,4,1,236.63682586420106,-214.98725661530443,152.78433258155258,330.6680759662482
2,2.5781080027183223,1.4472054851510863,9,1,370.0217979274014,-261.7412549035015,163.55894294618818,336.2576880426867
3,3.867472907474297,6.193739286373976,9,1,150.66320101257554,-263.3662607087012,-39.15159304847589,173.49114624282294
2,4.545391458365068,2.235673988099945,5,1,386.43131194804397,-229.64556922226177,208.34974941078065,413.14418018851893
2,5.845651376767113,1.219286689462472,8,1,496.01729000750305,-98.28578961048663,144.78719774002263,480.94140812953606
3,4.823762049987973,7.088110926753038,9,1,43.98695675687019,-208.89768909618442,-204.19157051021443,62.919740393601174
2,5.148121314339103,0.22735263482850376,7,1,325.9555307412531,-179.65375745882955,32.66758429821415,287.45382683938465
2,4.643871637160179,3.6836594064430983,6,1,381.47643772329866,-222.76479401630377,209.1866966575746,420.86190264127083
3,6.0879042743058225,1.4440327943201858,6,1,543.0415262761333,-64.12439303377164,163.3155628467488,575.2001698129772
2,5.521031156614199,8.827927019948731,9,1,-416.1622673432943,-139.29157062737988,-640.4696028541528,-345.3211734815326
3,5.162855481784001,8.244583961993367,10,1,-211.04254203185585,-178.1958105080871,-477.22847622823497,-179.41528673632206
2,3.856866998803742,0.6052670235951119,9,1,380.5327704797411,-263.70449917308423,81.21791137432916,251.95341220124496
3,5.119839415131044,5.504510697401907,9,1,368.9577578568332,-182.42071372808334,60.59121968066131,354.179505952578
3,7.781871805379245,2.953555403600566,8,1,962.3703218257257,259.7824331223551,221.94241712936403,957.7338502517191
2,5.795267286499314,1.9254553836015198,7,1,536.6582707590504,-105.00847913754797,194.4571979915301,523.8887188539821
2,4.260657216367514,3.1153863612074364,10,1,470.81471617302213,-246.7110624557223,221.42723255962974,409.15617010390747
2,6.852459890213397,8.158873592789869,8,1,3.037679357704648,63.6458026944365,-454.68529490317565,43.40050779126088
1,4.216606378542714,0.5785537087787684,5,1,285.5384920511326,-248.97576266483128,78.02195304235389,221.91719037752262
1,5.714304040711017,6.482333840785262,8,1,186.62854563632095,-115.53561479057203,-88.01099870902704,189.32438650040098
1,4.953800169248735,9.133701453231224,8,1,-588.48562079789,-197.82867526575035,-732.8720755186957,-537.8297507844461
3,5.182129086312225,4.480563474064022,8,1,466.583638150252,-176.27169332245649,164.66890784600162,464.40621452354515
2,5.218829718159773,9.01513930188381,9,1,-514.4016603336001,-172.5545484750138,-696.4855231297413,-434.60007160475504
